Date,daily_vol_gk,sigma_roll_ann,sigma_ewma_ann,IDV_ZScore
2020-04-01,0.0203,47.1080,38.0902,3.9629
2020-04-02,0.0138,47.0776,37.1220,3.7058
2020-04-03,0.0211,47.4504,36.9092,3.5673
2020-04-06,0.0187,47.3568,36.4732,3.4127
2020-04-07,0.0184,47.2478,36.0378,3.2703
2020-04-08,0.0206,46.2143,35.8387,3.1661
2020-04-09,0.0140,45.4767,35.0173,2.9962
2020-04-13,0.0150,44.0204,34.3489,2.8549
2020-04-14,0.0074,40.8470,32.9971,2.6438
2020-04-15,0.0099,38.4350,31.9585,2.4792
2020-04-16,0.0107,35.6889,31.0612,2.3382
2020-04-17,0.0097,32.5862,30.1236,2.1986
2020-04-20,0.0110,30.1456,29.3656,2.0842
2020-04-21,0.0103,28.4323,28.5879,1.9715
2020-04-22,0.0096,26.8127,27.7842,1.8595
2020-04-23,0.0124,26.5492,27.2971,1.7852
2020-04-24,0.0116,23.9251,26.7677,1.7082
2020-04-27,0.0069,22.8674,25.8141,1.5870
2020-04-28,0.0109,21.7101,25.3000,1.5160
2020-04-29,0.0093,21.1116,24.6652,1.4334
2020-04-30,0.0085,20.4176,23.9918,1.3480
2020-05-01,0.0083,19.5138,23.3444,1.2669
2020-05-04,0.0099,19.2170,22.8871,1.2074
2020-05-05,0.0085,18.2616,22.3246,1.1374
2020-05-06,0.0076,17.4258,21.7106,1.0629
2020-05-07,0.0062,16.5028,20.9979,0.9787
2020-05-08,0.0055,15.3617,20.2634,0.8931
2020-05-11,0.0094,15.0145,19.9391,0.8525
2020-05-12,0.0111,14.7169,19.8004,0.8321
2020-05-13,0.0175,15.4807,20.2839,0.8783
2020-05-14,0.0175,16.0591,20.7370,0.9208
2020-05-15,0.0095,15.9659,20.3954,0.8785
2020-05-18,0.0099,15.9794,20.1148,0.8430
2020-05-19,0.0085,15.7864,19.7141,0.7952
2020-05-20,0.0051,15.3918,19.0183,0.7163
2020-05-21,0.0084,15.3043,18.6786,0.6757
2020-05-22,0.0053,14.7715,18.0665,0.6065
2020-05-26,0.0075,14.4566,17.6941,0.5631
2020-05-27,0.0151,15.0790,18.0692,0.5991
2020-05-28,0.0099,15.0081,17.9304,0.5806
2020-05-29,0.0112,15.1503,17.9170,0.5753
2020-06-01,0.0062,14.9800,17.4338,0.5204
2020-06-02,0.0060,14.8019,16.9556,0.4664
2020-06-03,0.0055,14.4670,16.4596,0.4107
2020-06-04,0.0088,14.4852,16.3058,0.3915
2020-06-05,0.0088,14.5780,16.1697,0.3742
2020-06-08,0.0052,14.5049,15.6974,0.3216
2020-06-09,0.0064,14.5729,15.3667,0.2840
2020-06-10,0.0080,14.4734,15.2107,0.2651
2020-06-11,0.0146,14.7389,15.6902,0.3134
2020-06-12,0.0234,15.1844,16.9816,0.4473
2020-06-15,0.0221,15.5312,18.0699,0.5589
2020-06-16,0.0175,16.1396,18.6550,0.6165
2020-06-17,0.0060,15.8443,18.1067,0.5542
2020-06-18,0.0054,15.6105,17.5318,0.4894
2020-06-19,0.0141,16.2867,17.8189,0.5160
2020-06-22,0.0082,16.2727,17.5337,0.4819
2020-06-23,0.0061,16.3285,17.0606,0.4280
2020-06-24,0.0140,16.8240,17.3728,0.4573
2020-06-25,0.0123,16.6119,17.4999,0.4669
2020-06-26,0.0093,16.5650,17.3363,0.4456
2020-06-29,0.0105,16.5136,17.2938,0.4371
2020-06-30,0.0106,16.8414,17.2610,0.4298
2020-07-01,0.0059,16.8341,16.7838,0.3753
2020-07-02,0.0089,17.0916,16.6227,0.3545
2020-07-06,0.0038,16.7141,15.9834,0.2831
2020-07-07,0.0082,16.6671,15.8074,0.2609
2020-07-08,0.0072,16.8145,15.5427,0.2293
2020-07-09,0.0136,17.3571,15.9048,0.2644
2020-07-10,0.0093,17.4553,15.8403,0.2540
2020-07-13,0.0163,17.5857,16.4463,0.3148
2020-07-14,0.0121,16.7266,16.6099,0.3283
2020-07-15,0.0082,15.6771,16.3981,0.3018
2020-07-16,0.0046,14.6997,15.8520,0.2395
2020-07-17,0.0061,14.7092,15.4838,0.1964
2020-07-20,0.0079,14.8990,15.3055,0.1736
2020-07-21,0.0060,14.2922,14.9616,0.1332
2020-07-22,0.0040,13.9724,14.4449,0.0742
2020-07-23,0.0104,14.2993,14.5691,0.0841
2020-07-24,0.0060,13.6897,14.2626,0.0477
2020-07-27,0.0046,13.1102,13.8461,-0.0007
2020-07-28,0.0052,12.8001,13.5110,-0.0402
2020-07-29,0.0056,12.4292,13.2306,-0.0738
2020-07-30,0.0099,12.3776,13.3768,-0.0610
2020-07-31,0.0113,12.7891,13.6511,-0.0337
2020-08-03,0.0037,12.3988,13.1862,-0.0866
2020-08-04,0.0031,12.3478,12.6887,-0.1424
2020-08-05,0.0021,11.8838,12.1258,-0.2051
2020-08-06,0.0050,11.7207,11.8764,-0.2331
2020-08-07,0.0046,11.0401,11.6010,-0.2639
2020-08-10,0.0058,10.7740,11.4595,-0.2799
2020-08-11,0.0093,10.2406,11.6563,-0.2591
2020-08-12,0.0050,9.7068,11.4346,-0.2836
2020-08-13,0.0050,9.4622,11.2252,-0.3066
2020-08-14,0.0035,9.3759,10.8807,-0.3441
2020-08-17,0.0017,9.0446,10.3933,-0.3971
2020-08-18,0.0052,8.8405,10.2633,-0.4112
2020-08-19,0.0053,8.7878,10.1555,-0.4229
2020-08-20,0.0060,8.9392,10.1180,-0.4272
2020-08-21,0.0038,8.4395,9.8722,-0.4539
2020-08-24,0.0031,8.2234,9.5752,-0.4854
2020-08-25,0.0035,8.1407,9.3358,-0.5107
2020-08-26,0.0055,8.1629,9.2992,-0.5137
2020-08-27,0.0067,8.2486,9.3796,-0.5041
2020-08-28,0.0044,7.8388,9.2404,-0.5184
2020-08-31,0.0040,7.2871,9.0678,-0.5363
2020-09-01,0.0058,7.4455,9.0775,-0.5344
2020-09-02,0.0083,7.8375,9.3204,-0.5074
2020-09-03,0.0199,9.1836,10.6557,-0.3624
2020-09-04,0.0264,10.7991,12.5300,-0.1598
2020-09-08,0.0077,11.0332,12.5104,-0.1633
2020-09-09,0.0108,11.4103,12.7895,-0.1343
2020-09-10,0.0150,11.8400,13.4479,-0.0644
2020-09-11,0.0122,12.3823,13.8019,-0.0278
2020-09-14,0.0074,12.5603,13.6748,-0.0437
2020-09-15,0.0062,12.7652,13.4415,-0.0712
2020-09-16,0.0079,13.2341,13.3912,-0.0789
2020-09-17,0.0096,13.5676,13.5016,-0.0690
2020-09-18,0.0131,14.1520,13.9359,-0.0239
2020-09-21,0.0122,14.6226,14.2645,0.0096
2020-09-22,0.0099,15.0853,14.3529,0.0167
2020-09-23,0.0116,15.7285,14.5975,0.0410
2020-09-24,0.0146,16.5643,15.1099,0.0946
2020-09-25,0.0122,17.0744,15.3696,0.1204
2020-09-28,0.0049,16.9362,14.9116,0.0677
2020-09-29,0.0057,17.0346,14.5644,0.0272
2020-09-30,0.0104,17.5171,14.6804,0.0377
2020-10-01,0.0074,17.6394,14.5073,0.0165
2020-10-02,0.0094,17.7273,14.5353,0.0178
2020-10-05,0.0045,16.5654,14.0937,-0.0326
2020-10-06,0.0134,15.5866,14.5285,0.0134
2020-10-07,0.0059,15.4487,14.2151,-0.0230
2020-10-08,0.0032,14.8746,13.6686,-0.0850
2020-10-09,0.0038,14.0324,13.2131,-0.1367
2020-10-12,0.0081,13.7208,13.1886,-0.1409
2020-10-13,0.0054,13.5732,12.9123,-0.1729
2020-10-14,0.0083,13.7343,12.9277,-0.1728
2020-10-15,0.0083,13.7600,12.9406,-0.1732
2020-10-16,0.0069,13.5582,12.8238,-0.1879
2020-10-19,0.0118,13.4661,13.1827,-0.1501
2020-10-20,0.0084,13.1780,13.1935,-0.1511
2020-10-21,0.0065,12.9179,13.0184,-0.1726
2020-10-22,0.0089,12.7125,13.0843,-0.1677
2020-10-23,0.0053,12.0132,12.8064,-0.2008
2020-10-26,0.0141,12.1541,13.3819,-0.1394
2020-10-27,0.0037,12.0637,12.9291,-0.1923
2020-10-28,0.0082,12.2499,12.9356,-0.1942
2020-10-29,0.0163,12.6932,13.7078,-0.1110
2020-10-30,0.0147,13.2418,14.2843,-0.0497
2020-11-02,0.0105,13.3191,14.4231,-0.0374
2020-11-03,0.0094,13.6869,14.4517,-0.0375
2020-11-04,0.0152,13.8217,15.0349,0.0243
2020-11-05,0.0075,13.9491,14.8516,0.0001
2020-11-06,0.0075,14.2741,14.6763,-0.0232
2020-11-09,0.0185,15.3846,15.5596,0.0725
2020-11-10,0.0091,15.4594,15.4886,0.0606
2020-11-11,0.0045,15.3905,14.9875,0.0002
2020-11-12,0.0090,15.4442,14.9460,-0.0083
2020-11-13,0.0058,15.2587,14.6041,-0.0509
2020-11-16,0.0031,14.9693,14.0228,-0.1207
2020-11-17,0.0068,14.5841,13.8244,-0.1470
2020-11-18,0.0067,14.4544,13.6334,-0.1726
2020-11-19,0.0072,14.5108,13.5029,-0.1911
2020-11-20,0.0030,14.0648,12.9777,-0.2549
2020-11-23,0.0071,14.1982,12.8744,-0.2703
2020-11-24,0.0061,13.5964,12.6875,-0.2955
2020-11-25,0.0033,13.5688,12.2416,-0.3506
2020-11-27,0.0029,13.1681,11.7845,-0.4070
2020-11-30,0.0075,12.5048,11.7901,-0.4102
2020-12-01,0.0056,11.8196,11.6182,-0.4338
2020-12-02,0.0043,11.3572,11.3342,-0.4703
2020-12-03,0.0049,11.0194,11.1226,-0.4984
2020-12-04,0.0026,10.0657,10.7039,-0.5506
2020-12-07,0.0035,9.7614,10.3971,-0.5898
2020-12-08,0.0047,9.5456,10.2171,-0.6142
2020-12-09,0.0082,8.7676,10.3878,-0.5975
2020-12-10,0.0062,8.5555,10.3598,-0.6043
2020-12-11,0.0062,8.6823,10.3261,-0.6115
2020-12-14,0.0088,8.6656,10.5433,-0.5891
2020-12-15,0.0049,8.5982,10.3806,-0.6116
2020-12-16,0.0043,8.6860,10.1634,-0.6406
2020-12-17,0.0023,8.3476,9.7701,-0.6907
2020-12-18,0.0075,8.4068,9.8970,-0.6792
2020-12-21,0.0127,8.8192,10.5102,-0.6100
2020-12-22,0.0038,8.8823,10.2441,-0.6459
2020-12-23,0.0042,8.6605,10.0254,-0.6763
2020-12-24,0.0023,8.3713,9.6451,-0.7261
2020-12-28,0.0026,8.3174,9.3138,-0.7701
2020-12-29,0.0049,8.4668,9.2206,-0.7853
2020-12-30,0.0026,8.1008,8.9188,-0.8256
2020-12-31,0.0050,8.0558,8.8626,-0.8361
2021-01-04,0.0174,9.0444,9.9896,-0.7033
2021-01-05,0.0065,9.1677,10.0139,-0.7044
2021-01-06,0.0134,9.9831,10.6891,-0.6264
2021-01-07,0.0059,10.1656,10.6133,-0.6398
2021-01-08,0.0079,10.4070,10.7244,-0.6305
2021-01-11,0.0053,10.1880,10.5887,-0.6515
2021-01-12,0.0064,10.1984,10.5617,-0.6591
2021-01-13,0.0053,10.1347,10.4357,-0.6790
2021-01-14,0.0047,9.8292,10.2613,-0.7049
2021-01-15,0.0065,9.9489,10.2665,-0.7087
2021-01-19,0.0035,9.8941,9.9871,-0.7479
2021-01-20,0.0056,10.1429,9.9179,-0.7610
2021-01-21,0.0029,9.7981,9.6014,-0.8050
2021-01-22,0.0040,9.1430,9.4069,-0.8335
2021-01-25,0.0114,9.7192,9.9331,-0.7711
2021-01-26,0.0036,9.6809,9.6847,-0.8060
2021-01-27,0.0135,10.5234,10.3863,-0.7211
2021-01-28,0.0129,11.3039,10.9941,-0.6482
2021-01-29,0.0118,11.8296,11.4625,-0.5927
2021-02-01,0.0085,12.2724,11.5840,-0.5807
2021-02-02,0.0076,12.4704,11.6174,-0.5799
2021-02-03,0.0054,11.5658,11.4393,-0.6059
2021-02-04,0.0033,11.3219,11.0693,-0.6564
2021-02-05,0.0033,10.5588,10.7197,-0.7044
2021-02-08,0.0021,10.2652,10.2721,-0.7649
2021-02-09,0.0028,9.8862,9.9261,-0.8122
2021-02-10,0.0082,10.1064,10.1158,-0.7906
2021-02-11,0.0064,10.1105,10.1224,-0.7930
2021-02-12,0.0043,10.0342,9.9266,-0.8213
2021-02-16,0.0046,10.0267,9.7733,-0.8442
2021-02-17,0.0056,9.9599,9.7236,-0.8537
2021-02-18,0.0067,10.1982,9.7770,-0.8499
2021-02-19,0.0044,10.1079,9.6066,-0.8746
2021-02-22,0.0049,10.2588,9.4989,-0.8910
2021-02-23,0.0161,11.1755,10.4656,-0.7675
2021-02-24,0.0094,11.0241,10.7376,-0.7336
2021-02-25,0.0148,11.8663,11.5021,-0.6348
2021-02-26,0.0124,11.7847,11.9918,-0.5712
2021-03-01,0.0090,11.4907,12.1329,-0.5522
2021-03-02,0.0044,10.9244,11.8194,-0.5916
2021-03-03,0.0073,10.8335,11.8050,-0.5906
2021-03-04,0.0209,11.8384,13.0913,-0.4202
2021-03-05,0.0213,13.0332,14.3301,-0.2565
2021-03-08,0.0107,13.5924,14.4914,-0.2334
2021-03-09,0.0087,13.9976,14.4469,-0.2369
2021-03-10,0.0056,14.2676,14.1160,-0.2766
2021-03-11,0.0071,14.5894,13.9447,-0.2951
2021-03-12,0.0045,14.3031,13.5326,-0.3442
2021-03-15,0.0073,14.3658,13.4131,-0.3540
2021-03-16,0.0046,14.3880,13.0479,-0.3959
2021-03-17,0.0077,14.6178,12.9968,-0.3961
2021-03-18,0.0087,14.8469,13.0424,-0.3832
2021-03-19,0.0078,14.9346,13.0072,-0.3813
2021-03-22,0.0063,15.0831,12.8302,-0.3994
2021-03-23,0.0074,15.2718,12.7668,-0.4023
2021-03-24,0.0082,14.6739,12.7840,-0.3936
2021-03-25,0.0110,14.7918,13.0655,-0.3457
2021-03-26,0.0062,14.1388,12.8676,-0.3695
2021-03-29,0.0069,13.7225,12.7507,-0.3821
2021-03-30,0.0042,13.3541,12.3820,-0.4369
2021-03-31,0.0048,13.3873,12.0955,-0.4811
2021-04-01,0.0025,13.0286,11.6125,-0.5625
2021-04-05,0.0053,11.8487,11.4237,-0.5957
2021-04-06,0.0031,10.4785,11.0362,-0.6683
2021-04-07,0.0024,9.8513,10.6047,-0.7542
2021-04-08,0.0025,9.3835,10.2040,-0.8398
2021-04-09,0.0031,9.1937,9.8885,-0.9147
2021-04-12,0.0029,8.8738,9.5679,-0.9953
2021-04-13,0.0036,8.8121,9.3406,-1.0606
2021-04-14,0.0046,8.6112,9.2196,-1.1035
2021-04-15,0.0034,8.5231,8.9949,-1.1717
2021-04-16,0.0030,8.1722,8.7449,-1.2482
2021-04-19,0.0045,7.8590,8.6509,-1.2879
2021-04-20,0.0059,7.7156,8.6985,-1.2917
2021-04-21,0.0048,7.6019,8.6368,-1.3229
2021-04-22,0.0079,7.6383,8.8709,-1.2735
2021-04-23,0.0071,7.5519,9.0130,-1.2470
2021-04-26,0.0020,6.8679,8.6589,-1.3602
2021-04-27,0.0029,6.6209,8.4142,-1.4426
2021-04-28,0.0033,6.3518,8.2255,-1.5098
2021-04-29,0.0070,6.5683,8.4011,-1.4664
2021-04-30,0.0030,6.4343,8.1846,-1.5409
2021-05-03,0.0036,6.5135,8.0360,-1.5934
2021-05-04,0.0083,6.7390,8.3460,-1.4995
2021-05-05,0.0043,6.8285,8.2559,-1.5315
2021-05-06,0.0080,7.2534,8.5266,-1.4438
2021-05-07,0.0051,7.4553,8.5049,-1.4497
2021-05-10,0.0056,7.6405,8.5248,-1.4394
2021-05-11,0.0086,8.0765,8.8353,-1.3306
2021-05-12,0.0087,8.4592,9.1341,-1.2250
2021-05-13,0.0079,8.7089,9.3401,-1.1521
2021-05-14,0.0063,8.9207,9.3751,-1.1394
2021-05-17,0.0049,9.0591,9.2767,-1.1731
2021-05-18,0.0046,9.0679,9.1619,-1.2126
2021-05-19,0.0092,9.3166,9.4922,-1.0911
2021-05-20,0.0066,9.4529,9.5546,-1.0644
2021-05-21,0.0060,9.3077,9.5507,-1.0614
2021-05-24,0.0053,9.1737,9.4831,-1.0809
2021-05-25,0.0045,9.3647,9.3415,-1.1275
2021-05-26,0.0031,9.3772,9.0716,-1.2231
2021-05-27,0.0026,9.3242,8.7767,-1.3282
2021-05-28,0.0023,8.9655,8.4673,-1.4390
2021-06-01,0.0057,9.1714,8.5061,-1.4161
2021-06-02,0.0032,9.1417,8.3009,-1.4850
2021-06-03,0.0062,8.9783,8.3891,-1.4407
2021-06-04,0.0030,8.8759,8.1674,-1.5145
2021-06-07,0.0028,8.4767,7.9404,-1.5891
2021-06-08,0.0046,8.4390,7.9064,-1.5885
2021-06-09,0.0023,8.1957,7.6556,-1.6693
2021-06-10,0.0047,7.8952,7.6396,-1.6597
2021-06-11,0.0026,7.4343,7.4295,-1.7243
2021-06-14,0.0034,7.0961,7.3116,-1.7569
2021-06-15,0.0029,6.8399,7.1455,-1.8122
2021-06-16,0.0074,7.0310,7.4216,-1.7025
2021-06-17,0.0061,7.1397,7.5551,-1.6454
2021-06-18,0.0038,6.7257,7.4603,-1.6743
2021-06-21,0.0046,6.5731,7.4522,-1.6712
2021-06-22,0.0056,6.5433,7.5369,-1.6309
2021-06-23,0.0023,6.3143,7.3017,-1.7145
2021-06-24,0.0019,6.1206,7.0468,-1.8067
2021-06-25,0.0023,6.0638,6.8431,-1.8790
2021-06-28,0.0028,6.0747,6.6956,-1.9278
2021-06-29,0.0022,6.0695,6.5044,-1.9934
2021-06-30,0.0022,5.7991,6.3205,-2.0554
2021-07-01,0.0017,5.6882,6.1066,-2.1257
2021-07-02,0.0029,5.4428,6.0173,-2.1445
2021-07-06,0.0066,5.7192,6.2861,-2.0181
2021-07-07,0.0051,5.8976,6.3967,-1.9564
2021-07-08,0.0068,6.0612,6.6615,-1.8340
2021-07-09,0.0038,6.1680,6.6200,-1.8367
2021-07-12,0.0032,6.0598,6.5298,-1.8585
2021-07-13,0.0037,6.1461,6.4950,-1.8609
2021-07-14,0.0050,6.2631,6.5807,-1.8164
2021-07-15,0.0044,6.3806,6.6065,-1.7955
2021-07-16,0.0063,6.2987,6.8117,-1.7007
2021-07-19,0.0089,6.5142,7.2533,-1.5106
2021-07-20,0.0090,6.9098,7.6751,-1.3295
2021-07-21,0.0025,6.7473,7.4493,-1.4120
2021-07-22,0.0031,6.5587,7.2965,-1.4631
2021-07-23,0.0033,6.6388,7.1767,-1.5005
2021-07-26,0.0021,6.6530,6.9472,-1.5812
2021-07-27,0.0067,6.9885,7.1722,-1.4762
2021-07-28,0.0046,7.1244,7.1763,-1.4616
2021-07-29,0.0036,7.2302,7.0895,-1.4836
2021-07-30,0.0036,7.3410,7.0100,-1.5025
2021-08-02,0.0053,7.6115,7.0957,-1.4550
2021-08-03,0.0069,7.9169,7.3318,-1.3474
2021-08-04,0.0017,7.5486,7.0577,-1.4456
2021-08-05,0.0018,7.2941,6.8013,-1.5347
2021-08-06,0.0016,6.8969,6.5414,-1.6232
2021-08-09,0.0022,6.7797,6.3594,-1.6789
2021-08-10,0.0024,6.7186,6.2079,-1.7212
2021-08-11,0.0021,6.5920,6.0328,-1.7714
2021-08-12,0.0035,6.4829,6.0088,-1.7617
2021-08-13,0.0011,6.2331,5.7542,-1.8408
2021-08-16,0.0063,6.2298,6.0063,-1.7248
2021-08-17,0.0068,6.0671,6.2913,-1.5998
2021-08-18,0.0070,5.9186,6.5836,-1.4751
2021-08-19,0.0075,6.2987,6.9023,-1.3430
2021-08-20,0.0041,6.3761,6.8799,-1.3419
2021-08-23,0.0048,6.4836,6.9204,-1.3175
2021-08-24,0.0016,6.4479,6.6614,-1.4061
2021-08-25,0.0024,6.1198,6.4901,-1.4608
2021-08-26,0.0027,5.9775,6.3557,-1.5007
2021-08-27,0.0038,5.9903,6.3344,-1.4978
2021-08-30,0.0031,5.9467,6.2453,-1.5201
2021-08-31,0.0022,5.7139,6.0835,-1.5688
2021-09-01,0.0023,5.3598,5.9342,-1.6117
2021-09-02,0.0033,5.4767,5.8912,-1.6145
2021-09-03,0.0031,5.5797,5.8346,-1.6197
2021-09-07,0.0028,5.6732,5.7505,-1.6340
2021-09-08,0.0043,5.8335,5.8180,-1.5938
2021-09-09,0.0053,6.0491,5.9706,-1.5243
2021-09-10,0.0073,6.4427,6.3056,-1.3916
2021-09-13,0.0074,6.7364,6.6353,-1.2628
2021-09-14,0.0062,7.1173,6.8230,-1.1859
2021-09-15,0.0061,7.1072,6.9983,-1.1139
2021-09-16,0.0066,7.0974,7.2115,-1.0289
2021-09-17,0.0047,6.9206,7.2258,-1.0157
2021-09-20,0.0144,7.4422,8.1632,-0.6707
2021-09-21,0.0070,7.6619,8.3419,-0.5998
2021-09-22,0.0069,7.8205,8.4946,-0.5382
2021-09-23,0.0072,8.2431,8.6735,-0.4666
2021-09-24,0.0046,8.4111,8.5932,-0.4900
2021-09-27,0.0034,8.4622,8.3970,-0.5565
2021-09-28,0.0070,8.7088,8.5641,-0.4880
2021-09-29,0.0049,8.8495,8.5184,-0.4991
2021-09-30,0.0085,9.3242,8.8183,-0.3795
2021-10-01,0.0129,10.1313,9.5219,-0.1052
2021-10-04,0.0104,10.6719,9.9447,0.0640
2021-10-05,0.0082,11.0552,10.1280,0.1413
2021-10-06,0.0105,11.6400,10.5230,0.3025
2021-10-07,0.0071,11.8466,10.5645,0.3262
2021-10-08,0.0036,11.7168,10.2688,0.2165
2021-10-11,0.0082,11.7877,10.4352,0.2875
2021-10-12,0.0047,11.5801,10.2556,0.2219
2021-10-13,0.0069,11.6391,10.3004,0.2446
2021-10-14,0.0044,11.5081,10.1020,0.1706
2021-10-15,0.0030,11.2322,9.7814,0.0477
2021-10-18,0.0057,11.3097,9.7392,0.0359
2021-10-19,0.0022,10.3858,9.3617,-0.1103
2021-10-20,0.0020,10.0064,8.9903,-0.2545
2021-10-21,0.0030,9.7130,8.7345,-0.3525
2021-10-22,0.0056,9.5861,8.7391,-0.3449
2021-10-25,0.0052,9.6291,8.7090,-0.3517
2021-10-26,0.0045,9.7156,8.6148,-0.3843
2021-10-27,0.0033,9.4322,8.4118,-0.4620
2021-10-28,0.0028,9.2738,8.1756,-0.5536
2021-10-29,0.0044,8.9644,8.1063,-0.5762
2021-11-01,0.0039,8.2777,7.9873,-0.6199
2021-11-02,0.0024,7.6692,7.7356,-0.7199
2021-11-03,0.0050,7.4315,7.7518,-0.7075
2021-11-04,0.0021,6.7932,7.4852,-0.8167
2021-11-05,0.0056,6.6817,7.5684,-0.7761
2021-11-08,0.0031,6.6466,7.4082,-0.8412
2021-11-09,0.0049,6.3940,7.4281,-0.8297
2021-11-10,0.0076,6.6119,7.7034,-0.7035
2021-11-11,0.0021,6.2439,7.4377,-0.8199
2021-11-12,0.0044,6.2411,7.4075,-0.8303
2021-11-15,0.0036,6.2870,7.3064,-0.8734
2021-11-16,0.0045,6.1970,7.2994,-0.8720
2021-11-17,0.0019,6.1792,7.0457,-0.9868
2021-11-18,0.0054,6.4368,7.1379,-0.9377
2021-11-19,0.0033,6.4577,7.0195,-0.9892
2021-11-22,0.0084,6.6741,7.3998,-0.7995
2021-11-23,0.0069,6.8018,7.6109,-0.6909
2021-11-24,0.0055,6.8797,7.6808,-0.6506
2021-11-26,0.0076,7.2077,7.9471,-0.5136
2021-11-29,0.0063,7.4727,8.0727,-0.4458
2021-11-30,0.0088,7.8010,8.4232,-0.2665
2021-12-01,0.0183,8.8930,9.6612,0.3545
2021-12-02,0.0100,9.4710,10.0373,0.5460
2021-12-03,0.0161,10.3072,10.9690,1.0128
2021-12-06,0.0095,10.8644,11.2114,1.1319
2021-12-07,0.0059,10.8904,11.1038,1.0753
2021-12-08,0.0044,10.9894,10.8563,0.9495
2021-12-09,0.0031,10.8573,10.5028,0.7729
2021-12-10,0.0057,10.7144,10.4135,0.7282
2021-12-13,0.0034,10.8143,10.1111,0.5780
2021-12-14,0.0081,11.0999,10.2804,0.6632
2021-12-15,0.0119,11.7256,10.7954,0.9187
2021-12-16,0.0101,12.1434,11.1053,1.0697
2021-12-17,0.0092,12.6927,11.3155,1.1685
2021-12-20,0.0084,12.9179,11.4352,1.2218
2021-12-21,0.0074,13.2333,11.4564,1.2281
2021-12-22,0.0050,12.9717,11.2408,1.1177
2021-12-23,0.0047,12.8067,11.0136,1.0021
2021-12-27,0.0041,12.7020,10.7473,0.8675
2021-12-28,0.0038,12.4120,10.4643,0.7253
2021-12-29,0.0038,12.2205,10.1976,0.5918
2021-12-30,0.0045,11.9005,10.0173,0.5008
2021-12-31,0.0029,10.7353,9.6915,0.3391
2022-01-03,0.0052,10.3674,9.6022,0.2961
2022-01-04,0.0064,9.6324,9.6340,0.3125
2022-01-05,0.0091,9.6063,9.9235,0.4567
2022-01-06,0.0081,9.7687,10.0979,0.5439
2022-01-07,0.0063,9.9089,10.0874,0.5404
2022-01-10,0.0137,10.7102,10.7897,0.8857
2022-01-11,0.0099,11.0282,11.0838,1.0286
2022-01-12,0.0063,11.2480,11.0182,0.9942
2022-01-13,0.0101,11.3966,11.3203,1.1386
2022-01-14,0.0069,11.0216,11.3004,1.1248
2022-01-18,0.0063,10.7397,11.2248,1.0833
2022-01-19,0.0101,10.8062,11.5116,1.2173
2022-01-20,0.0172,11.4704,12.4564,1.6634
2022-01-21,0.0120,11.8131,12.8481,1.8344
2022-01-24,0.0310,13.7784,15.0254,2.8282
2022-01-25,0.0201,14.9424,16.0377,3.2274
2022-01-26,0.0225,16.3291,17.2172,3.6628
2022-01-27,0.0177,17.3790,17.8689,3.8329
2022-01-28,0.0182,18.4718,18.5348,3.9883
2022-01-31,0.0114,18.9911,18.5085,3.8539
2022-02-01,0.0098,19.5140,18.3322,3.6741
2022-02-02,0.0072,19.6711,17.9225,3.4211
2022-02-03,0.0081,19.8002,17.6177,3.2248
2022-02-04,0.0136,20.1434,17.8606,3.2396
2022-02-07,0.0073,20.0860,17.4865,3.0307
2022-02-08,0.0086,20.2660,17.2594,2.8865
2022-02-09,0.0038,19.5157,16.5860,2.5957
2022-02-10,0.0148,19.8906,17.0047,2.6971
2022-02-11,0.0156,20.5924,17.4681,2.8060
2022-02-14,0.0098,20.5652,17.3490,2.7131
2022-02-15,0.0037,20.3215,16.6602,2.4369
2022-02-16,0.0091,20.5317,16.5280,2.3562
2022-02-17,0.0077,20.3544,16.2731,2.2388
2022-02-18,0.0097,19.7875,16.2179,2.1902
2022-02-22,0.0150,20.0205,16.6776,2.3091
2022-02-23,0.0136,18.7057,16.9684,2.3695
2022-02-24,0.0231,18.9344,18.1522,2.7048
2022-02-25,0.0103,18.0112,18.0416,2.6278
2022-02-28,0.0116,17.5542,18.0681,2.5962
2022-03-01,0.0139,17.2291,18.3124,2.6292
2022-03-02,0.0090,17.0447,18.0671,2.5160
2022-03-03,0.0102,17.0717,17.9514,2.4503
2022-03-04,0.0092,17.2173,17.7480,2.3672
2022-03-07,0.0104,17.3911,17.6726,2.3247
2022-03-08,0.0194,17.8254,18.4594,2.5290
2022-03-09,0.0098,18.0130,18.2858,2.4513
2022-03-10,0.0097,18.0939,18.1127,2.3758
2022-03-11,0.0103,18.5845,18.0062,2.3200
2022-03-14,0.0138,18.5019,18.2356,2.3581
2022-03-15,0.0087,17.9832,17.9716,2.2583
2022-03-16,0.0144,18.3358,18.2665,2.3134
2022-03-17,0.0081,18.6692,17.9429,2.1999
2022-03-18,0.0090,18.6641,17.7272,2.1192
2022-03-21,0.0091,18.7689,17.5323,2.0461
2022-03-22,0.0059,18.4824,17.0408,1.8966
2022-03-23,0.0050,17.7223,16.4932,1.7365
2022-03-24,0.0053,17.0966,16.0068,1.5970
2022-03-25,0.0065,15.8376,15.6619,1.4969
2022-03-28,0.0077,15.6426,15.4551,1.4346
2022-03-29,0.0062,15.2307,15.1176,1.3384
2022-03-30,0.0065,14.6680,14.8300,1.2562
2022-03-31,0.0063,14.4646,14.5374,1.1730
