Date,daily_vol_gk,sigma_roll_ann,sigma_ewma_ann,IDV_ZScore
2017-07-28,0.0214,30.3685,31.9121,0.6611
2017-07-31,0.0232,30.0598,32.2103,0.7075
2017-08-01,0.0126,29.6634,31.4768,0.5719
2017-08-02,0.0194,29.2582,31.4353,0.5588
2017-08-03,0.0098,28.9077,30.4858,0.3845
2017-08-04,0.0151,28.0073,30.0919,0.3087
2017-08-07,0.0110,27.9223,29.3341,0.1673
2017-08-08,0.0203,28.0344,29.5094,0.1929
2017-08-09,0.0133,27.7804,29.0040,0.0955
2017-08-10,0.0217,27.6571,29.3348,0.1492
2017-08-11,0.0272,27.3281,30.1669,0.2948
2017-08-14,0.0231,28.2943,30.5577,0.3608
2017-08-15,0.0161,27.7416,30.2593,0.3004
2017-08-16,0.0178,27.8646,30.1392,0.2723
2017-08-17,0.0125,27.9803,29.5199,0.1519
2017-08-18,0.0189,28.3323,29.5450,0.1509
2017-08-21,0.0210,28.9775,29.7712,0.1872
2017-08-22,0.0109,29.0555,29.0265,0.0412
2017-08-23,0.0155,29.4634,28.7585,-0.0161
2017-08-24,0.0114,29.0343,28.1223,-0.1439
2017-08-25,0.0095,26.5919,27.3358,-0.3014
2017-08-28,0.0119,25.8685,26.8266,-0.4067
2017-08-29,0.0119,25.0095,26.3476,-0.5077
2017-08-30,0.0079,24.6575,25.5223,-0.6774
2017-08-31,0.0093,23.8954,24.8778,-0.8139
2017-09-01,0.0093,23.8582,24.2749,-0.9426
2017-09-05,0.0193,24.1781,24.6569,-0.8763
2017-09-06,0.0135,24.3637,24.4590,-0.9264
2017-09-07,0.0125,23.7717,24.1808,-0.9926
2017-09-08,0.0146,23.8675,24.1159,-1.0156
2017-09-11,0.0117,23.1062,23.7806,-1.0897
2017-09-12,0.0126,22.0041,23.5573,-1.1360
2017-09-13,0.0165,21.5077,23.7193,-1.1032
2017-09-14,0.0197,21.7749,24.1679,-1.0132
2017-09-15,0.0156,21.6068,24.2015,-1.0075
2017-09-18,0.0224,22.3601,24.8876,-0.8699
2017-09-19,0.0188,22.3538,25.1827,-0.8112
2017-09-20,0.0189,22.1985,25.4748,-0.7536
2017-09-21,0.0198,22.8648,25.8275,-0.6845
2017-09-22,0.0138,22.7403,25.5946,-0.7361
2017-09-25,0.0196,23.3600,25.9291,-0.6727
2017-09-26,0.0297,24.8912,27.2036,-0.4157
2017-09-27,0.0143,25.0715,26.9294,-0.4784
2017-09-28,0.0097,24.9079,26.2381,-0.6286
2017-09-29,0.0098,25.0465,25.5940,-0.7692
2017-10-02,0.0186,25.7493,25.8307,-0.7251
2017-10-03,0.0118,25.9381,25.4085,-0.8196
2017-10-04,0.0136,25.5068,25.1791,-0.8725
2017-10-05,0.0088,25.1536,24.5048,-1.0189
2017-10-06,0.0096,24.9332,23.9462,-1.1397
2017-10-09,0.0157,25.0234,24.0089,-1.1296
2017-10-10,0.0195,25.6171,24.4281,-1.0448
2017-10-11,0.0114,25.5205,24.0444,-1.1309
2017-10-12,0.0117,25.1521,23.7129,-1.2052
2017-10-13,0.0118,24.5579,23.4133,-1.2703
2017-10-16,0.0160,24.5924,23.5355,-1.2462
2017-10-17,0.0089,23.5670,22.9696,-1.3692
2017-10-18,0.0173,23.4580,23.2424,-1.3144
2017-10-19,0.0171,23.3159,23.4720,-1.2703
2017-10-20,0.0097,22.5542,22.9851,-1.3788
2017-10-23,0.0103,22.2878,22.5870,-1.4690
2017-10-24,0.0086,21.4503,22.0466,-1.5883
2017-10-25,0.0271,21.2496,23.3013,-1.3207
2017-10-26,0.0080,20.7777,22.6666,-1.4610
2017-10-27,0.0131,21.0311,22.5503,-1.4876
2017-10-30,0.0158,21.4860,22.7007,-1.4560
2017-10-31,0.0089,20.7522,22.1865,-1.5693
2017-11-01,0.0172,21.1544,22.4897,-1.5015
2017-11-02,0.0143,21.2074,22.5021,-1.4963
2017-11-03,0.0105,21.3403,22.1560,-1.5657
2017-11-06,0.0085,21.2556,21.6315,-1.6701
2017-11-07,0.0084,20.7035,21.1375,-1.7655
2017-11-08,0.0140,20.2824,21.1984,-1.7422
2017-11-09,0.0207,20.9905,21.9006,-1.5835
2017-11-10,0.0214,21.7244,22.6225,-1.4205
2017-11-13,0.0136,21.8628,22.5626,-1.4207
2017-11-14,0.0113,21.5083,22.2892,-1.4653
2017-11-15,0.0129,21.8121,22.1810,-1.4745
2017-11-16,0.0089,21.1782,21.7024,-1.5601
2017-11-17,0.0133,20.8953,21.6679,-1.5531
2017-11-20,0.0121,21.0780,21.5194,-1.5694
2017-11-21,0.0069,20.8194,20.8835,-1.6847
2017-11-22,0.0094,20.8838,20.5264,-1.7402
2017-11-24,0.0068,19.3528,19.9432,-1.8396
2017-11-27,0.0061,19.2080,19.3276,-1.9424
2017-11-28,0.0189,19.6505,19.9692,-1.7919
2017-11-29,0.0520,22.3911,23.7276,-1.0236
2017-11-30,0.0208,23.2932,24.2884,-0.9048
2017-12-01,0.0271,24.0461,25.4142,-0.6722
2017-12-04,0.0390,25.9141,27.6048,-0.2262
2017-12-05,0.0423,28.3140,29.9763,0.2561
2017-12-06,0.0161,28.8948,29.7145,0.2056
2017-12-07,0.0128,29.2263,29.1532,0.0946
2017-12-08,0.0105,28.9675,28.4072,-0.0533
2017-12-11,0.0090,28.0835,27.5628,-0.2208
2017-12-12,0.0129,27.4457,27.1414,-0.3024
2017-12-13,0.0138,27.4606,26.8292,-0.3619
2017-12-14,0.0178,27.9512,26.9180,-0.3391
2017-12-15,0.0229,28.7035,27.4799,-0.2199
2017-12-18,0.0159,29.2304,27.3473,-0.2425
2017-12-19,0.0089,28.8992,26.5567,-0.3996
2017-12-20,0.0124,28.9194,26.1404,-0.4803
2017-12-21,0.0080,29.0010,25.3301,-0.6414
2017-12-22,0.0158,29.4876,25.3193,-0.6385
2017-12-26,0.0163,30.2067,25.3546,-0.6265
2017-12-27,0.0130,30.7309,25.0748,-0.6787
2017-12-28,0.0076,29.8770,24.2956,-0.8320
2017-12-29,0.0085,26.5884,23.6508,-0.9575
2018-01-02,0.0140,26.0717,23.5652,-0.9680
2018-01-03,0.0226,25.7332,24.3079,-0.8088
2018-01-04,0.0164,24.0271,24.4152,-0.7810
2018-01-05,0.0189,22.2625,24.7547,-0.7043
2018-01-08,0.0200,22.5525,25.1715,-0.6103
2018-01-09,0.0165,22.8332,25.2365,-0.5906
2018-01-10,0.0199,23.5389,25.6146,-0.5029
2018-01-11,0.0093,23.5581,24.9621,-0.6388
2018-01-12,0.0114,23.4445,24.5536,-0.7224
2018-01-16,0.0326,24.8675,26.1895,-0.3556
2018-01-17,0.0238,25.3177,26.8840,-0.1956
2018-01-18,0.0124,24.5263,26.4508,-0.2860
2018-01-19,0.0114,24.1829,25.9473,-0.3927
2018-01-22,0.0150,24.6399,25.8164,-0.4161
2018-01-23,0.0116,24.5814,25.3708,-0.5109
2018-01-24,0.0189,25.4075,25.6477,-0.4426
2018-01-25,0.0111,25.0478,25.1645,-0.5468
2018-01-26,0.0102,24.5847,24.6257,-0.6635
2018-01-29,0.0190,25.0381,24.9608,-0.5813
2018-01-30,0.0230,26.2009,25.6537,-0.4177
2018-01-31,0.0138,26.5994,25.4295,-0.4641
2018-02-01,0.0253,27.4510,26.3101,-0.2578
2018-02-02,0.0183,27.1244,26.4766,-0.2154
2018-02-05,0.0832,32.1674,32.8080,1.2374
2018-02-06,0.0368,33.5170,34.3444,1.5789
2018-02-07,0.0252,33.9159,34.6884,1.6448
2018-02-08,0.0321,35.0943,35.6672,1.8499
2018-02-09,0.0642,38.4475,39.6445,2.7004
2018-02-12,0.0254,39.6633,39.6821,2.6654
2018-02-13,0.0232,40.5551,39.5141,2.5895
2018-02-14,0.0233,39.8501,39.3641,2.5220
2018-02-15,0.0193,39.5105,38.8402,2.3783
2018-02-16,0.0183,39.9568,38.2519,2.2277
2018-02-20,0.0176,40.4281,37.6341,2.0761
2018-02-21,0.0163,40.5312,36.9321,1.9108
2018-02-22,0.0178,41.0018,36.4124,1.7861
2018-02-23,0.0093,40.2733,35.1089,1.5081
2018-02-26,0.0108,40.2550,34.0350,1.2843
2018-02-27,0.0107,40.2952,33.0146,1.0738
2018-02-28,0.0151,40.0006,32.4752,0.9634
2018-03-01,0.0405,41.3256,34.3866,1.3526
2018-03-02,0.0398,43.2928,36.1172,1.6981
2018-03-05,0.0232,43.1389,36.1626,1.6976
2018-03-06,0.0144,42.8427,35.3648,1.5285
2018-03-07,0.0145,37.6554,34.6269,1.3736
2018-03-08,0.0094,35.5841,33.4443,1.1310
2018-03-09,0.0080,34.2839,32.2041,0.8788
2018-03-12,0.0165,33.1050,31.8465,0.8046
2018-03-13,0.0220,29.9110,32.0286,0.8385
2018-03-14,0.0122,28.9155,31.2688,0.6834
2018-03-15,0.0141,28.2234,30.7336,0.5742
2018-03-16,0.0077,27.0465,29.6275,0.3505
2018-03-19,0.0309,27.9266,30.7968,0.5831
2018-03-20,0.0193,28.0002,30.7839,0.5777
2018-03-21,0.0131,27.6586,30.1836,0.4555
2018-03-22,0.0191,27.8684,30.1930,0.4553
2018-03-23,0.0166,27.7754,29.9605,0.4064
2018-03-26,0.0192,28.5236,29.9869,0.4094
2018-03-27,0.0696,32.9653,34.8168,1.3685
2018-03-28,0.0385,35.0638,36.3937,1.6675
2018-03-29,0.0411,37.0275,38.1257,1.9873
2018-04-02,0.0493,37.6891,40.5318,2.4225
2018-04-03,0.0274,36.7470,40.7066,2.4173
2018-04-04,0.0255,36.9190,40.6933,2.3771
2018-04-05,0.0271,37.8762,40.8298,2.3658
2018-04-06,0.0264,38.7731,40.8940,2.3416
2018-04-09,0.0235,39.8422,40.6824,2.2685
2018-04-10,0.0187,40.6472,40.0223,2.1179
2018-04-11,0.0123,40.3277,38.7930,1.8711
2018-04-12,0.0179,40.0171,38.1670,1.7386
2018-04-13,0.0188,40.5189,37.6712,1.6324
2018-04-16,0.0158,40.6512,36.9185,1.4831
2018-04-17,0.0185,41.4645,36.4661,1.3896
2018-04-18,0.0193,40.5831,36.1145,1.3155
2018-04-19,0.0179,40.4831,35.6565,1.2236
2018-04-20,0.0143,40.5753,34.8801,1.0767
2018-04-23,0.0223,40.8156,34.9104,1.0735
2018-04-24,0.0307,41.8809,35.7373,1.2107
2018-04-25,0.0357,43.1321,36.9934,1.4213
2018-04-26,0.0149,38.9971,36.1928,1.2690
2018-04-27,0.0154,37.2515,35.4878,1.1351
2018-04-30,0.0141,35.2101,34.7020,0.9881
2018-05-01,0.0142,32.5607,33.9752,0.8521
2018-05-02,0.0109,31.3154,32.9744,0.6679
2018-05-03,0.0209,30.9678,32.9871,0.6640
2018-05-04,0.0149,30.0510,32.4307,0.5585
2018-05-07,0.0188,29.4752,32.2733,0.5243
2018-05-08,0.0099,28.4467,31.2831,0.3399
2018-05-09,0.0116,27.9073,30.5072,0.1934
2018-05-10,0.0073,27.5282,29.3712,-0.0184
2018-05-11,0.0253,28.0883,30.0163,0.0964
2018-05-14,0.0111,27.5068,29.2768,-0.0410
2018-05-15,0.0272,28.3645,30.1085,0.1082
2018-05-16,0.0165,28.2160,29.8776,0.0635
2018-05-17,0.0168,28.0271,29.6833,0.0262
2018-05-18,0.0161,27.8903,29.4387,-0.0193
2018-05-21,0.0236,28.5899,29.9170,0.0671
2018-05-22,0.0153,28.0580,29.5748,0.0029
2018-05-23,0.0105,26.5341,28.8017,-0.1398
2018-05-24,0.0119,24.7327,28.2042,-0.2503
2018-05-25,0.0086,24.2598,27.3352,-0.4101
2018-05-29,0.0132,24.0919,26.9500,-0.4793
2018-05-30,0.0098,23.7676,26.2678,-0.6023
2018-05-31,0.0109,23.5164,25.7306,-0.6978
2018-06-01,0.0077,23.2723,24.9169,-0.8432
2018-06-04,0.0167,22.9552,25.0135,-0.8229
2018-06-05,0.0091,22.5159,24.3820,-0.9344
2018-06-06,0.0084,21.7285,23.7154,-1.0514
2018-06-07,0.0160,22.1906,23.8209,-1.0286
2018-06-08,0.0117,22.2042,23.5099,-1.0799
2018-06-11,0.0086,22.3051,22.9209,-1.1772
2018-06-12,0.0090,21.0734,22.4011,-1.2619
2018-06-13,0.0097,20.9671,21.9846,-1.3288
2018-06-14,0.0134,19.9263,21.9424,-1.3280
2018-06-15,0.0109,19.4993,21.6635,-1.3703
2018-06-18,0.0083,18.8611,21.1578,-1.4530
2018-06-19,0.0234,19.4134,22.1207,-1.2673
2018-06-20,0.0112,18.4772,21.8584,-1.3058
2018-06-21,0.0134,18.3346,21.8200,-1.3028
2018-06-22,0.0149,18.6663,21.9302,-1.2723
2018-06-25,0.0268,19.7960,23.1684,-1.0363
2018-06-26,0.0161,20.3624,23.3151,-1.0017
2018-06-27,0.0244,21.2113,24.2407,-0.8242
2018-06-28,0.0120,21.3766,23.9294,-0.8748
2018-06-29,0.0123,21.4824,23.6659,-0.9167
2018-07-02,0.0169,22.1782,23.8528,-0.8750
2018-07-03,0.0128,21.8789,23.6361,-0.9084
2018-07-05,0.0129,22.1639,23.4463,-0.9366
2018-07-06,0.0136,22.5587,23.3333,-0.9505
2018-07-09,0.0130,22.3255,23.1679,-0.9739
2018-07-10,0.0146,22.5399,23.1663,-0.9665
2018-07-11,0.0096,22.6137,22.6908,-1.0477
2018-07-12,0.0109,22.7595,22.3686,-1.0997
2018-07-13,0.0104,22.8119,22.0200,-1.1565
2018-07-16,0.0075,22.3652,21.4129,-1.2607
2018-07-17,0.0179,22.8959,21.8344,-1.1720
2018-07-18,0.0114,23.1249,21.6070,-1.2051
2018-07-19,0.0082,21.9698,21.0876,-1.2919
2018-07-20,0.0082,21.7418,20.5999,-1.3715
2018-07-23,0.0189,22.1622,21.1668,-1.2547
2018-07-24,0.0181,22.4050,21.6221,-1.1603
2018-07-25,0.0144,21.4654,21.6948,-1.1381
2018-07-26,0.0138,21.2863,21.7044,-1.1278
2018-07-27,0.0157,20.6266,21.8954,-1.0837
2018-07-30,0.0196,21.2014,22.4491,-0.9732
2018-07-31,0.0163,21.5037,22.6552,-0.9277
2018-08-01,0.0128,21.1971,22.5164,-0.9461
2018-08-02,0.0211,21.8265,23.1729,-0.8181
2018-08-03,0.0059,21.2940,22.3400,-0.9651
2018-08-06,0.0110,21.0978,22.0461,-1.0120
2018-08-07,0.0073,20.6710,21.4202,-1.1192
2018-08-08,0.0123,20.4972,21.3046,-1.1319
2018-08-09,0.0055,20.1897,20.5533,-1.2601
2018-08-10,0.0086,20.0117,20.1350,-1.3257
2018-08-13,0.0161,20.4383,20.4580,-1.2563
2018-08-14,0.0133,20.8798,20.5009,-1.2383
2018-08-15,0.0196,21.0110,21.1424,-1.1129
2018-08-16,0.0159,21.3510,21.3849,-1.0608
2018-08-17,0.0168,22.0015,21.6985,-0.9967
2018-08-20,0.0399,24.4031,24.2002,-0.5404
2018-08-21,0.0112,23.8184,23.8143,-0.6057
2018-08-22,0.0160,23.6613,23.9129,-0.5839
2018-08-23,0.0194,24.0400,24.3252,-0.5061
2018-08-24,0.0098,23.7430,23.8028,-0.5969
2018-08-27,0.0164,23.7968,23.9357,-0.5701
2018-08-28,0.0180,23.6775,24.2166,-0.5173
2018-08-29,0.0128,23.4136,23.9842,-0.5572
2018-08-30,0.0136,23.4748,23.8428,-0.5812
2018-08-31,0.0083,22.5083,23.2019,-0.6949
2018-09-04,0.0135,23.0852,23.0941,-0.7131
2018-09-05,0.0211,23.8521,23.7213,-0.5994
2018-09-06,0.0122,24.2187,23.4568,-0.6460
2018-09-07,0.0244,25.1387,24.3781,-0.4806
2018-09-10,0.0119,25.6235,24.0533,-0.5389
2018-09-11,0.0113,25.8305,23.6858,-0.6049
2018-09-12,0.0257,26.5614,24.7167,-0.4206
2018-09-13,0.0125,26.4986,24.4250,-0.4737
2018-09-14,0.0140,26.0685,24.2891,-0.4983
2018-09-17,0.0103,25.6513,23.8171,-0.5828
2018-09-18,0.0180,25.7433,24.1007,-0.5311
2018-09-19,0.0110,23.5526,23.6979,-0.6021
2018-09-20,0.0122,23.6315,23.4416,-0.6463
2018-09-21,0.0155,23.5876,23.5073,-0.6324
2018-09-24,0.0175,23.4414,23.7597,-0.5855
2018-09-25,0.0119,23.6000,23.4711,-0.6351
2018-09-26,0.0097,23.0923,22.9841,-0.7186
2018-09-27,0.0078,22.3200,22.3491,-0.8279
2018-09-28,0.0187,22.7635,22.7876,-0.7462
2018-10-01,0.0204,23.2737,23.3608,-0.6418
2018-10-02,0.0171,23.9423,23.5913,-0.5987
2018-10-03,0.0166,24.1787,23.7579,-0.5676
2018-10-04,0.0216,24.2163,24.3927,-0.4537
2018-10-05,0.0284,25.4407,25.6307,-0.2339
2018-10-08,0.0295,25.8188,26.8980,-0.0101
2018-10-09,0.0158,26.1097,26.7885,-0.0316
2018-10-10,0.0302,27.5400,28.0591,0.1927
2018-10-11,0.0345,28.2000,29.6591,0.4744
2018-10-12,0.0285,29.4071,30.5919,0.6360
2018-10-15,0.0151,29.4957,30.1976,0.5609
2018-10-16,0.0191,30.1588,30.2065,0.5579
2018-10-17,0.0215,30.4284,30.4464,0.5957
2018-10-18,0.0254,31.5200,31.0384,0.6959
2018-10-19,0.0298,32.8512,32.0190,0.8645
2018-10-22,0.0252,33.5904,32.5013,0.9433
2018-10-23,0.0239,34.0795,32.8304,0.9941
2018-10-24,0.0469,36.7244,35.3302,1.4272
2018-10-25,0.0415,39.1303,37.1631,1.7347
2018-10-26,0.0417,41.6891,38.9014,2.0172
2018-10-29,0.0869,46.8425,44.8400,2.9950
2018-10-30,0.0377,48.1560,45.7451,3.0799
2018-10-31,0.0289,49.0469,45.7550,3.0146
2018-11-01,0.0336,50.3306,46.2093,3.0226
2018-11-02,0.0377,51.5478,47.0307,3.0857
2018-11-05,0.0329,51.8924,47.3446,3.0662
2018-11-06,0.0176,50.9958,46.1794,2.8258
2018-11-07,0.0206,51.3559,45.3667,2.6521
2018-11-08,0.0203,50.6033,44.5744,2.4898
2018-11-09,0.0267,50.0190,44.4472,2.4321
2018-11-12,0.0328,50.3457,44.9043,2.4613
2018-11-13,0.0344,51.8042,45.4890,2.5070
2018-11-14,0.0411,53.4623,46.6697,2.6347
2018-11-15,0.0302,54.1131,46.7418,2.5998
2018-11-16,0.0383,55.0885,47.5851,2.6733
2018-11-19,0.0386,55.7522,48.4090,2.7395
2018-11-20,0.0793,59.8427,53.0621,3.3094
2018-11-21,0.0370,60.8290,53.4002,3.2743
2018-11-23,0.0321,59.7067,53.2517,3.1793
2018-11-26,0.0299,58.8286,52.9030,3.0660
2018-11-27,0.0289,57.8613,52.4780,2.9510
2018-11-28,0.0317,53.6894,52.3455,2.8775
2018-11-29,0.0215,52.4619,51.2535,2.6882
2018-11-30,0.0285,52.4334,50.8970,2.5970
2018-12-03,0.0289,52.0786,50.5957,2.5164
2018-12-04,0.0299,51.4854,50.4065,2.4525
2018-12-06,0.0219,50.6487,49.4636,2.3042
2018-12-07,0.0430,52.5691,50.5909,2.4011
2018-12-10,0.0229,52.7497,49.7412,2.2673
2018-12-11,0.0414,54.3460,50.6978,2.3430
2018-12-12,0.0378,55.1804,51.2546,2.3701
2018-12-13,0.0268,54.7265,50.7313,2.2762
2018-12-14,0.0241,53.9459,49.9829,2.1613
2018-12-17,0.0330,53.3381,50.1280,2.1479
2018-12-18,0.0284,53.2053,49.8253,2.0865
2018-12-19,0.0471,53.8672,51.3175,2.2193
2018-12-20,0.0448,54.3360,52.5082,2.3141
2018-12-21,0.0369,51.1245,52.8689,2.3177
2018-12-24,0.0303,50.6214,52.5847,2.2542
2018-12-26,0.0434,51.4767,53.5628,2.3225
2018-12-27,0.0395,52.2062,54.1146,2.3442
2018-12-28,0.0366,52.7914,54.3543,2.3334
2018-12-31,0.0217,52.0371,53.1588,2.1801
2019-01-02,0.0360,53.1331,53.3989,2.1747
2019-01-03,0.0293,53.1889,52.9840,2.1051
2019-01-04,0.0347,53.6309,53.1144,2.0907
2019-01-07,0.0366,54.1418,53.4179,2.0934
2019-01-08,0.0393,55.4581,53.9528,2.1179
2019-01-09,0.0228,53.9343,52.8908,1.9890
2019-01-10,0.0271,54.2457,52.2954,1.9084
2019-01-11,0.0252,53.0196,51.5539,1.8162
2019-01-14,0.0222,51.8385,50.5711,1.7037
2019-01-15,0.0181,51.1835,49.2636,1.5632
2019-01-16,0.0149,50.4859,47.7241,1.4037
2019-01-17,0.0276,50.0751,47.4873,1.3691
2019-01-18,0.0259,49.8882,47.1074,1.3217
2019-01-22,0.0285,48.4859,46.9959,1.3000
2019-01-23,0.0298,47.3488,47.0132,1.2907
2019-01-24,0.0182,45.9372,45.9249,1.1785
2019-01-25,0.0392,46.6121,46.9077,1.2603
2019-01-28,0.0548,47.4759,49.3148,1.4725
2019-01-29,0.0307,46.8082,49.2801,1.4560
2019-01-30,0.0318,46.4477,49.3557,1.4498
2019-01-31,0.0337,47.3547,49.6029,1.4593
2019-02-01,0.0206,46.1864,48.5844,1.3531
2019-02-04,0.0250,45.8615,48.0489,1.2926
2019-02-05,0.0147,44.3476,46.5680,1.1467
2019-02-06,0.0197,43.0659,45.6492,1.0550
2019-02-07,0.0213,41.7106,44.9427,0.9843
2019-02-08,0.0158,41.1813,43.7543,0.8707
2019-02-11,0.0197,40.6234,43.0042,0.7984
2019-02-12,0.0160,39.9291,41.9453,0.7003
2019-02-13,0.0184,39.6420,41.1772,0.6294
2019-02-14,0.0199,39.7781,40.6049,0.5766
2019-02-15,0.0247,40.5184,40.5177,0.5681
2019-02-19,0.0167,39.6998,39.6818,0.4913
2019-02-20,0.0170,39.0271,38.9226,0.4217
2019-02-21,0.0176,38.2004,38.2607,0.3610
2019-02-22,0.0105,36.7463,36.9699,0.2431
2019-02-25,0.0264,37.3653,37.2641,0.2696
2019-02-26,0.0217,36.0386,37.0949,0.2534
2019-02-27,0.0199,33.3994,36.7653,0.2223
2019-02-28,0.0112,31.9273,35.6289,0.1176
2019-03-01,0.0192,30.9688,35.3158,0.0880
2019-03-04,0.0194,29.8854,35.0403,0.0626
2019-03-05,0.0185,29.7321,34.7024,0.0323
2019-03-06,0.0127,28.8069,33.8340,-0.0461
2019-03-07,0.0178,29.0392,33.4986,-0.0761
2019-03-08,0.0215,29.1754,33.5357,-0.0723
2019-03-11,0.0414,30.6886,35.4627,0.1029
2019-03-12,0.0227,31.2081,35.4977,0.1049
2019-03-13,0.0192,31.1707,35.1958,0.0761
2019-03-14,0.0125,30.9060,34.2718,-0.0091
2019-03-15,0.0157,30.7070,33.7134,-0.0609
2019-03-18,0.0209,30.7839,33.6858,-0.0645
2019-03-19,0.0192,30.3737,33.4971,-0.0832
2019-03-20,0.0226,30.8147,33.6380,-0.0714
2019-03-21,0.0248,31.4026,33.9823,-0.0411
2019-03-22,0.0246,31.9341,34.2864,-0.0148
2019-03-25,0.0288,33.3110,34.9689,0.0459
2019-03-26,0.0269,33.3480,35.4298,0.0861
2019-03-27,0.0238,33.5059,35.5696,0.0969
2019-03-28,0.0191,33.4414,35.2502,0.0675
2019-03-29,0.0103,33.3707,34.1156,-0.0355
2019-04-01,0.0117,32.8070,33.1831,-0.1191
2019-04-02,0.0126,32.2961,32.3918,-0.1887
2019-04-03,0.0200,32.4064,32.3519,-0.1894
2019-04-04,0.0159,32.6479,31.9288,-0.2252
2019-04-05,0.0112,32.1484,31.0783,-0.2998
2019-04-08,0.0134,31.5376,30.4910,-0.3501
2019-04-09,0.0118,29.3056,29.7883,-0.4108
2019-04-10,0.0119,28.4884,29.1341,-0.4669
2019-04-11,0.0143,28.1197,28.7496,-0.4985
2019-04-12,0.0087,27.8372,27.8564,-0.5766
2019-04-15,0.0197,28.1398,28.0641,-0.5538
2019-04-16,0.0137,27.5955,27.6897,-0.5845
2019-04-17,0.0132,27.1391,27.2856,-0.6178
2019-04-18,0.0135,26.4558,26.9384,-0.6458
2019-04-22,0.0159,25.7863,26.8410,-0.6510
2019-04-23,0.0111,24.7629,26.2840,-0.6981
2019-04-24,0.0155,23.7571,26.1794,-0.7039
2019-04-25,0.0240,23.5389,26.8928,-0.6350
2019-04-26,0.0289,23.9269,28.0336,-0.5274
2019-04-29,0.0194,23.9535,28.2000,-0.5091
2019-04-30,0.0157,24.3630,28.0044,-0.5240
2019-05-01,0.0142,24.5535,27.6785,-0.5508
2019-05-02,0.0209,25.1796,28.0064,-0.5185
2019-05-03,0.0131,24.6572,27.5713,-0.5559
2019-05-06,0.0202,24.9809,27.8429,-0.5290
2019-05-07,0.0214,25.7493,28.2059,-0.4942
2019-05-08,0.0218,26.3812,28.5871,-0.4581
2019-05-09,0.0255,27.4145,29.3006,-0.3924
2019-05-10,0.0320,28.9332,30.5892,-0.2754
2019-05-13,0.0215,29.4795,30.8057,-0.2563
2019-05-14,0.0204,30.3643,30.9040,-0.2477
2019-05-15,0.0161,30.0932,30.5873,-0.2770
2019-05-16,0.0186,30.4582,30.5213,-0.2832
2019-05-17,0.0381,32.3441,32.3235,-0.1203
2019-05-20,0.0183,32.7052,32.1291,-0.1389
2019-05-21,0.0136,32.5280,31.4969,-0.1971
2019-05-22,0.0117,32.5798,30.7260,-0.2676
2019-05-23,0.0207,32.9756,30.8535,-0.2565
2019-05-24,0.0184,32.5533,30.7544,-0.2662
2019-05-28,0.0157,31.5577,30.4090,-0.2986
2019-05-29,0.0189,31.5190,30.3842,-0.3021
2019-05-30,0.0205,31.8796,30.5119,-0.2919
2019-05-31,0.0216,32.4375,30.7385,-0.2731
2019-06-03,0.0235,32.6387,31.1362,-0.2390
2019-06-04,0.0259,33.6074,31.7339,-0.1871
2019-06-05,0.0241,33.9001,32.1246,-0.1542
2019-06-06,0.0135,33.3078,31.4844,-0.2157
2019-06-07,0.0165,32.9106,31.1683,-0.2477
2019-06-10,0.0160,32.1911,30.8204,-0.2826
2019-06-11,0.0150,30.9074,30.4003,-0.3243
2019-06-12,0.0130,30.2622,29.8153,-0.3814
2019-06-13,0.0115,29.5894,29.1252,-0.4483
2019-06-14,0.0130,29.3508,28.6146,-0.4989
2019-06-17,0.0138,28.9934,28.2167,-0.5391
2019-06-18,0.0304,28.4079,29.4195,-0.4313
2019-06-19,0.0114,27.8881,28.7443,-0.4981
2019-06-20,0.0137,27.8922,28.3204,-0.5409
2019-06-21,0.0169,28.2826,28.2320,-0.5526
2019-06-24,0.0145,27.8169,27.9223,-0.5850
2019-06-25,0.0200,27.9367,28.1500,-0.5671
2019-06-26,0.0228,28.4685,28.6310,-0.5248
2019-06-27,0.0117,27.9282,28.0320,-0.5838
2019-06-28,0.0127,27.3403,27.5601,-0.6301
2019-07-01,0.0309,28.0429,28.8492,-0.5111
2019-07-02,0.0157,27.4541,28.6183,-0.5355
2019-07-03,0.0133,26.5002,28.1653,-0.5807
2019-07-05,0.0129,25.6519,27.7012,-0.6270
2019-07-08,0.0114,25.4908,27.1234,-0.6839
2019-07-09,0.0138,25.2837,26.8080,-0.7160
2019-07-10,0.0166,25.3310,26.7813,-0.7208
2019-07-11,0.0246,26.0584,27.5200,-0.6531
2019-07-12,0.0128,26.0447,27.0906,-0.6967
2019-07-15,0.0118,26.0626,26.5866,-0.7475
2019-07-16,0.0141,26.1437,26.3305,-0.7749
2019-07-17,0.0140,26.1583,26.0880,-0.8014
2019-07-18,0.0202,25.3857,26.4450,-0.7702
2019-07-19,0.0102,25.2888,25.8263,-0.8327
2019-07-22,0.0092,24.9515,25.1524,-0.9006
2019-07-23,0.0101,24.4364,24.6050,-0.9566
2019-07-24,0.0177,24.6742,24.8126,-0.9394
2019-07-25,0.0159,24.3689,24.8423,-0.9390
2019-07-26,0.0097,23.3838,24.2804,-0.9956
2019-07-29,0.0171,23.7907,24.4552,-0.9808
2019-07-30,0.0114,23.6941,24.0762,-1.0194
2019-07-31,0.0223,23.0470,24.7589,-0.9549
