Date,daily_vol_gk,sigma_roll_ann,sigma_ewma_ann,IDV_ZScore
2012-12-18,0.0166,25.9062,26.5153,2.0544
2012-12-19,0.0091,24.9841,25.7926,1.8498
2012-12-20,0.0117,24.4970,25.3613,1.7227
2012-12-21,0.0100,24.2485,24.7891,1.5640
2012-12-24,0.0075,24.0057,24.0170,1.3594
2012-12-26,0.0089,23.6607,23.4212,1.2012
2012-12-27,0.0160,24.0046,23.5352,1.2194
2012-12-28,0.0088,23.5038,22.9569,1.0675
2012-12-31,0.0248,24.5621,23.9372,1.2992
2013-01-02,0.0164,25.2921,24.0607,1.3184
2013-01-03,0.0091,25.4103,23.4844,1.1667
2013-01-04,0.0124,25.5924,23.2556,1.1015
2013-01-07,0.0190,25.5692,23.6659,1.1930
2013-01-08,0.0135,23.5231,23.5345,1.1514
2013-01-09,0.0104,22.5418,23.1145,1.0398
2013-01-10,0.0169,22.1635,23.3332,1.0852
2013-01-11,0.0085,21.6146,22.7418,0.9321
2013-01-14,0.0126,21.6927,22.5761,0.8841
2013-01-15,0.0161,21.7297,22.7590,0.9222
2013-01-16,0.0192,21.9536,23.2244,1.0301
2013-01-17,0.0078,20.7979,22.5724,0.8614
2013-01-18,0.0080,20.1483,21.9833,0.7082
2013-01-22,0.0158,20.6564,22.1727,0.7495
2013-01-23,0.0127,20.7295,22.0507,0.7127
2013-01-24,0.0201,21.4936,22.6400,0.8559
2013-01-25,0.0294,23.1482,24.0815,1.2159
2013-01-28,0.0219,24.1325,24.7221,1.3707
2013-01-29,0.0125,23.8733,24.4314,1.2879
2013-01-30,0.0125,24.1556,24.1551,1.2093
2013-01-31,0.0063,22.7632,23.3091,0.9843
2013-02-01,0.0156,22.7079,23.4006,1.0016
2013-02-04,0.0150,23.1500,23.4210,1.0009
2013-02-05,0.0198,23.7129,23.9051,1.1219
2013-02-06,0.0214,23.8965,24.5079,1.2747
2013-02-07,0.0234,24.6413,25.2644,1.4683
2013-02-08,0.0157,25.0421,25.2456,1.4567
2013-02-11,0.0167,25.0279,25.3185,1.4699
2013-02-12,0.0156,25.5641,25.2837,1.4523
2013-02-13,0.0157,25.8017,25.2647,1.4384
2013-02-14,0.0112,25.4266,24.8138,1.3082
2013-02-15,0.0104,24.7563,24.3113,1.1643
2013-02-19,0.0136,25.1974,24.1499,1.1114
2013-02-20,0.0067,25.0996,23.3429,0.8833
2013-02-21,0.0101,24.6635,22.9012,0.7560
2013-02-22,0.0076,24.2769,22.2483,0.5717
2013-02-25,0.0125,23.7041,22.1040,0.5269
2013-02-26,0.0209,23.0603,22.7666,0.7029
2013-02-27,0.0179,22.7568,23.1037,0.7890
2013-02-28,0.0096,22.5355,22.6312,0.6531
2013-03-01,0.0079,22.1879,22.0249,0.4809
2013-03-04,0.0103,22.4901,21.6875,0.3832
2013-03-05,0.0193,22.7635,22.2208,0.5255
2013-03-06,0.0124,22.5689,22.0667,0.4777
2013-03-07,0.0159,22.2680,22.2531,0.5248
2013-03-08,0.0108,21.4687,21.9478,0.4370
2013-03-11,0.0195,21.1748,22.4876,0.5830
2013-03-12,0.0153,21.1440,22.5966,0.6095
2013-03-13,0.0150,21.0203,22.6726,0.6261
2013-03-14,0.0068,20.3588,21.9631,0.4259
2013-03-15,0.0078,19.7561,21.3839,0.2622
2013-03-18,0.0162,20.1390,21.6482,0.3326
2013-03-19,0.0182,20.7286,22.0786,0.4492
2013-03-20,0.0102,20.4693,21.7244,0.3491
2013-03-21,0.0118,20.8499,21.5425,0.2972
2013-03-22,0.0097,20.8223,21.1741,0.1945
2013-03-25,0.0123,21.1806,21.0763,0.1666
2013-03-26,0.0057,20.6662,20.3542,-0.0336
2013-03-27,0.0073,19.6411,19.8300,-0.1790
2013-03-28,0.0127,19.2493,19.8497,-0.1740
2013-04-01,0.0181,19.8913,20.3813,-0.0282
2013-04-02,0.0189,20.7266,20.9626,0.1308
2013-04-03,0.0113,20.8017,20.7836,0.0793
2013-04-04,0.0135,20.3627,20.8180,0.0868
2013-04-05,0.0086,20.0781,20.3895,-0.0334
2013-04-08,0.0081,19.4914,19.9372,-0.1599
2013-04-09,0.0095,19.3929,19.6468,-0.2416
2013-04-10,0.0144,19.0111,19.8435,-0.1884
2013-04-11,0.0110,18.6863,19.7019,-0.2288
2013-04-12,0.0054,17.9608,19.0375,-0.4131
2013-04-15,0.0091,18.1353,18.7659,-0.4879
2013-04-16,0.0074,18.1086,18.3449,-0.6036
2013-04-17,0.0285,19.0368,19.9611,-0.1558
2013-04-18,0.0202,19.1893,20.6849,0.0446
2013-04-19,0.0258,20.3704,21.9025,0.3829
2013-04-22,0.0170,20.7671,22.2098,0.4689
2013-04-23,0.0164,21.2766,22.4434,0.5350
2013-04-24,0.0353,23.0115,24.4553,1.0927
2013-04-25,0.0111,23.4236,24.0497,0.9821
2013-04-26,0.0142,23.9401,23.9546,0.9578
2013-04-29,0.0176,24.3101,24.1930,1.0252
2013-04-30,0.0183,24.3228,24.4800,1.1048
2013-05-01,0.0153,24.0485,24.4698,1.0998
2013-05-02,0.0115,24.0635,24.0993,0.9949
2013-05-03,0.0061,23.5096,23.2368,0.7559
2013-05-06,0.0101,23.6226,22.8056,0.6362
2013-05-07,0.0165,24.2561,23.0065,0.6912
2013-05-08,0.0132,24.5333,22.8811,0.6552
2013-05-09,0.0107,24.2469,22.5230,0.5549
2013-05-10,0.0126,24.3680,22.3731,0.5128
2013-05-13,0.0089,24.6308,21.8796,0.3762
2013-05-14,0.0152,25.0903,22.0166,0.4138
2013-05-15,0.0267,26.5515,23.2416,0.7511
2013-05-16,0.0266,26.4077,24.3828,1.0618
2013-05-17,0.0122,25.8062,24.0834,0.9739
2013-05-20,0.0199,25.3620,24.5374,1.0936
2013-05-21,0.0180,25.4365,24.7804,1.1543
2013-05-22,0.0157,25.3810,24.7898,1.1529
2013-05-23,0.0141,23.7838,24.6485,1.1113
2013-05-24,0.0059,23.3894,23.7345,0.8617
2013-05-28,0.0112,23.1663,23.3772,0.7661
2013-05-29,0.0109,22.6593,23.0113,0.6684
2013-05-30,0.0134,22.2922,22.9067,0.6413
2013-05-31,0.0112,21.9831,22.6014,0.5587
2013-06-03,0.0156,22.2923,22.7326,0.5958
2013-06-04,0.0096,22.5578,22.2866,0.4740
2013-06-05,0.0111,22.6294,22.0027,0.3968
2013-06-06,0.0183,22.7675,22.4257,0.5154
2013-06-07,0.0151,22.9160,22.5223,0.5432
2013-06-10,0.0178,23.4562,22.8664,0.6381
2013-06-11,0.0150,23.6371,22.9238,0.6525
2013-06-12,0.0119,23.8609,22.6792,0.5836
2013-06-13,0.0128,23.6761,22.5355,0.5427
2013-06-14,0.0102,22.4236,22.1512,0.4358
2013-06-17,0.0087,21.0675,21.6491,0.2968
2013-06-18,0.0077,20.7231,21.0798,0.1393
2013-06-19,0.0075,19.7817,20.5277,-0.0136
2013-06-20,0.0178,19.7662,20.9919,0.1132
2013-06-21,0.0189,20.0080,21.5332,0.2601
2013-06-24,0.0170,20.2277,21.8642,0.3485
2013-06-25,0.0150,20.9121,21.9795,0.3771
2013-06-26,0.0134,21.0756,21.9335,0.3609
2013-06-27,0.0110,21.0861,21.6675,0.2842
2013-06-28,0.0187,21.4894,22.1516,0.4136
2013-07-01,0.0164,21.8809,22.3850,0.4733
2013-07-02,0.0163,21.9297,22.5906,0.5250
2013-07-03,0.0093,21.9045,22.1215,0.3906
2013-07-05,0.0126,22.0244,21.9985,0.3518
2013-07-08,0.0159,21.8435,22.1938,0.4008
2013-07-09,0.0181,22.0635,22.5816,0.5033
2013-07-10,0.0109,21.5389,22.2611,0.4088
2013-07-11,0.0099,21.1554,21.8716,0.2949
2013-07-12,0.0104,21.0474,21.5541,0.2011
2013-07-15,0.0104,20.8687,21.2527,0.1119
2013-07-16,0.0094,20.8120,20.8738,0.0010
2013-07-17,0.0065,20.6481,20.2419,-0.1815
2013-07-18,0.0066,20.5649,19.6523,-0.3527
2013-07-19,0.0106,20.8005,19.4828,-0.4054
2013-07-22,0.0054,19.8629,18.8281,-0.5969
2013-07-23,0.0092,19.1265,18.5714,-0.6751
2013-07-24,0.0148,18.9594,18.8696,-0.5954
2013-07-25,0.0085,18.4661,18.5431,-0.6926
2013-07-26,0.0072,18.0012,18.1174,-0.8179
2013-07-29,0.0121,18.0822,18.1824,-0.8015
2013-07-30,0.0115,17.5324,18.1830,-0.8036
2013-07-31,0.0119,17.1895,18.2224,-0.7939
2013-08-01,0.0054,16.3650,17.6389,-0.9629
2013-08-02,0.0073,16.2131,17.2754,-1.0682
2013-08-05,0.0113,16.1083,17.3112,-1.0578
2013-08-06,0.0142,15.9827,17.6295,-0.9664
2013-08-07,0.0078,15.2082,17.3152,-1.0582
2013-08-08,0.0086,15.0388,17.0973,-1.1218
2013-08-09,0.0089,14.9575,16.9152,-1.1754
2013-08-12,0.0118,15.0563,17.0196,-1.1471
2013-08-13,0.0308,16.5958,18.9300,-0.5992
2013-08-14,0.0154,17.0457,19.2574,-0.5118
2013-08-15,0.0189,17.9826,19.9029,-0.3316
2013-08-16,0.0051,17.8711,19.1932,-0.5504
2013-08-19,0.0129,18.0430,19.2678,-0.5383
2013-08-20,0.0085,18.2806,18.9254,-0.6525
2013-08-21,0.0082,18.2080,18.5714,-0.7723
2013-08-22,0.0101,17.8512,18.4200,-0.8319
2013-08-23,0.0049,17.5827,17.7821,-1.0371
2013-08-26,0.0133,18.0423,17.9812,-0.9820
2013-08-27,0.0199,18.6342,18.8001,-0.7354
2013-08-28,0.0127,18.7252,18.8785,-0.7175
2013-08-29,0.0077,18.4094,18.4781,-0.8501
2013-08-30,0.0071,18.5388,18.0424,-0.9955
2013-09-03,0.0181,19.3543,18.6823,-0.8035
2013-09-04,0.0084,19.1362,18.3587,-0.9178
2013-09-05,0.0078,18.6525,18.0047,-1.0417
2013-09-06,0.0135,19.0812,18.2081,-0.9876
2013-09-09,0.0060,18.8861,17.6909,-1.1690
2013-09-10,0.0210,19.8064,18.6326,-0.8749
2013-09-11,0.0133,19.9271,18.7861,-0.8394
2013-09-12,0.0130,18.5813,18.8948,-0.8163
2013-09-13,0.0090,18.1005,18.6185,-0.9213
2013-09-16,0.0168,17.9386,19.0984,-0.7685
2013-09-17,0.0161,18.7724,19.4875,-0.6456
2013-09-18,0.0084,18.4376,19.1226,-0.7821
2013-09-19,0.0096,18.5189,18.8913,-0.8750
2013-09-20,0.0126,18.8525,18.9597,-0.8656
2013-09-23,0.0195,19.5611,19.6779,-0.6274
2013-09-24,0.0082,19.8124,19.2812,-0.7875
2013-09-25,0.0068,19.3231,18.7737,-0.9933
2013-09-26,0.0068,18.3287,18.2922,-1.1921
2013-09-27,0.0056,17.7971,17.7312,-1.4194
2013-09-30,0.0107,18.0251,17.6869,-1.4530
2013-10-01,0.0099,18.2383,17.5674,-1.5104
2013-10-02,0.0105,17.6681,17.5172,-1.5412
2013-10-03,0.0142,18.1112,17.8219,-1.4316
2013-10-04,0.0087,18.1790,17.5855,-1.5258
2013-10-07,0.0104,17.9499,17.5254,-1.5534
2013-10-08,0.0091,18.1842,17.3444,-1.6285
2013-10-09,0.0137,17.6297,17.6083,-1.5324
2013-10-10,0.0074,17.1809,17.2577,-1.6742
2013-10-11,0.0101,16.9661,17.1875,-1.7014
2013-10-14,0.0088,16.9523,16.9962,-1.7758
2013-10-15,0.0091,16.3705,16.8403,-1.8351
2013-10-16,0.0046,15.5031,16.2720,-2.0502
2013-10-17,0.0045,15.2051,15.7246,-2.2500
2013-10-18,0.0034,14.7383,15.1090,-2.4641
2013-10-21,0.0131,14.7739,15.4492,-2.3162
2013-10-22,0.0268,15.3239,17.0711,-1.6949
2013-10-23,0.0056,15.1238,16.5786,-1.8748
2013-10-24,0.0107,15.4169,16.6026,-1.8550
2013-10-25,0.0088,15.5728,16.4478,-1.8991
2013-10-28,0.0104,15.9334,16.4518,-1.8814
2013-10-29,0.0238,16.9212,17.7289,-1.3964
2013-10-30,0.0127,17.1374,17.8793,-1.3307
2013-10-31,0.0079,16.9402,17.5619,-1.4366
2013-11-01,0.0112,16.7118,17.5761,-1.4202
2013-11-04,0.0085,16.6941,17.3322,-1.4970
2013-11-05,0.0079,16.4980,17.0402,-1.5894
2013-11-06,0.0082,16.4248,16.7961,-1.6628
2013-11-07,0.0120,16.2998,16.9354,-1.5976
2013-11-08,0.0092,16.4363,16.7971,-1.6312
2013-11-11,0.0098,16.4144,16.7270,-1.6398
2013-11-12,0.0090,16.4262,16.5782,-1.6758
2013-11-13,0.0065,16.2300,16.2001,-1.7911
2013-11-14,0.0077,16.4614,15.9619,-1.8544
2013-11-15,0.0059,16.5657,15.5644,-1.9707
2013-11-18,0.0095,17.0247,15.5368,-1.9603
2013-11-19,0.0073,16.5886,15.3018,-2.0224
2013-11-20,0.0066,15.0639,15.0114,-2.1025
2013-11-21,0.0094,15.3519,15.0054,-2.0831
2013-11-22,0.0049,14.9154,14.5738,-2.2058
2013-11-25,0.0057,14.6807,14.2449,-2.2892
2013-11-26,0.0120,14.7991,14.5304,-2.1643
2013-11-27,0.0122,13.9270,14.8239,-2.0408
2013-11-29,0.0112,13.8120,15.0037,-1.9576
2013-12-02,0.0154,14.3738,15.5667,-1.7495
2013-12-03,0.0064,14.0116,15.2443,-1.8366
2013-12-04,0.0105,14.1590,15.3260,-1.7895
2013-12-05,0.0095,14.2833,15.3109,-1.7751
2013-12-06,0.0064,14.1477,14.9998,-1.8596
2013-12-09,0.0090,13.9166,14.9556,-1.8583
2013-12-10,0.0081,13.8308,14.8280,-1.8857
2013-12-11,0.0127,14.0441,15.1448,-1.7690
2013-12-12,0.0064,13.8520,14.8489,-1.8509
2013-12-13,0.0070,13.8881,14.6201,-1.9094
2013-12-16,0.0092,14.0049,14.6238,-1.8920
2013-12-17,0.0076,14.1383,14.4747,-1.9265
2013-12-18,0.0164,14.6561,15.1649,-1.6895
2013-12-19,0.0057,14.5365,14.8016,-1.7948
2013-12-20,0.0078,14.6243,14.6518,-1.8282
2013-12-23,0.0097,14.6449,14.6933,-1.7978
2013-12-24,0.0069,14.7910,14.4645,-1.8535
2013-12-26,0.0061,14.8184,14.1768,-1.9256
2013-12-27,0.0046,14.2612,13.7642,-2.0351
2013-12-30,0.0093,14.0405,13.8256,-1.9911
2013-12-31,0.0052,13.5841,13.4903,-2.0740
2014-01-02,0.0057,12.8547,13.2250,-2.1327
2014-01-03,0.0106,13.1691,13.4393,-2.0400
2014-01-06,0.0156,13.5569,14.1179,-1.8065
2014-01-07,0.0093,13.5400,14.1540,-1.7770
2014-01-08,0.0072,13.6017,13.9901,-1.8095
2014-01-09,0.0093,13.6281,14.0396,-1.7753
2014-01-10,0.0100,13.7720,14.1483,-1.7242
2014-01-13,0.0152,13.9631,14.7468,-1.5246
2014-01-14,0.0072,14.0232,14.5505,-1.5701
2014-01-15,0.0100,14.2519,14.6277,-1.5320
2014-01-16,0.0066,14.0483,14.3744,-1.5947
2014-01-17,0.0099,14.2150,14.4503,-1.5566
2014-01-21,0.0085,13.6181,14.3899,-1.5599
2014-01-22,0.0121,14.1000,14.6802,-1.4583
2014-01-23,0.0133,14.5174,15.0637,-1.3306
2014-01-24,0.0107,14.5970,15.1807,-1.2844
2014-01-27,0.0116,14.9572,15.3766,-1.2161
2014-01-28,0.0178,15.8398,16.1461,-0.9765
2014-01-29,0.0116,16.3725,16.2867,-0.9269
2014-01-30,0.0134,16.6801,16.5843,-0.8297
2014-01-31,0.0091,16.9760,16.4562,-0.8618
2014-02-03,0.0118,17.4333,16.5893,-0.8144
2014-02-04,0.0086,17.2866,16.4169,-0.8602
2014-02-05,0.0101,16.8722,16.3947,-0.8601
2014-02-06,0.0073,16.7227,16.1058,-0.9420
2014-02-07,0.0073,16.7281,15.8316,-1.0202
2014-02-10,0.0143,17.1046,16.2450,-0.8860
2014-02-11,0.0090,17.0286,16.1256,-0.9173
2014-02-12,0.0082,16.5031,15.9434,-0.9684
2014-02-13,0.0083,16.5809,15.7732,-1.0160
2014-02-14,0.0060,16.2770,15.3941,-1.1293
2014-02-18,0.0072,16.3253,15.1557,-1.1973
2014-02-19,0.0140,16.6420,15.5838,-1.0532
2014-02-20,0.0104,16.7875,15.6388,-1.0279
2014-02-21,0.0099,16.6230,15.6469,-1.0174
2014-02-24,0.0086,16.2721,15.5302,-1.0466
2014-02-25,0.0076,16.0386,15.3250,-1.1038
2014-02-26,0.0104,15.9433,15.3922,-1.0739
2014-02-27,0.0118,15.4947,15.5955,-1.0008
2014-02-28,0.0139,15.6615,15.9793,-0.8699
2014-03-03,0.0092,15.3443,15.8957,-0.8898
2014-03-04,0.0065,15.1468,15.5600,-0.9905
2014-03-05,0.0073,14.8078,15.3197,-1.0599
2014-03-06,0.0081,14.7665,15.1715,-1.0991
2014-03-07,0.0079,14.5988,15.0127,-1.1415
2014-03-10,0.0059,14.4956,14.6767,-1.2402
2014-03-11,0.0081,14.5574,14.5661,-1.2659
2014-03-12,0.0066,13.9776,14.3248,-1.3334
2014-03-13,0.0114,14.1626,14.5538,-1.2496
2014-03-14,0.0094,14.2512,14.5776,-1.2320
2014-03-17,0.0054,14.0354,14.2174,-1.3371
2014-03-18,0.0063,14.0645,13.9683,-1.4053
2014-03-19,0.0095,14.2418,14.0389,-1.3711
2014-03-20,0.0070,13.7064,13.8594,-1.4167
2014-03-21,0.0098,13.6644,13.9648,-1.3710
2014-03-24,0.0071,13.4497,13.8030,-1.4105
2014-03-25,0.0070,13.3236,13.6380,-1.4502
2014-03-26,0.0107,13.5551,13.8380,-1.3741
2014-03-27,0.0078,13.3648,13.7547,-1.3884
2014-03-28,0.0059,12.9200,13.4957,-1.4574
2014-03-31,0.0057,12.3057,13.2315,-1.5265
2014-04-01,0.0050,11.9864,12.9105,-1.6120
2014-04-02,0.0042,11.8131,12.5356,-1.7120
2014-04-03,0.0056,11.6875,12.3184,-1.7612
2014-04-04,0.0083,11.7032,12.3702,-1.7267
2014-04-07,0.0108,11.9265,12.6607,-1.6204
2014-04-08,0.0098,12.2211,12.8370,-1.5510
2014-04-09,0.0069,12.1300,12.7220,-1.5710
2014-04-10,0.0087,12.2852,12.7870,-1.5364
2014-04-11,0.0077,12.0037,12.7535,-1.5322
2014-04-14,0.0067,11.8005,12.6293,-1.5551
2014-04-15,0.0138,12.4386,13.1900,-1.3745
2014-04-16,0.0094,12.6717,13.2962,-1.3310
2014-04-17,0.0100,12.7033,13.4470,-1.2750
2014-04-21,0.0085,12.8228,13.4536,-1.2629
2014-04-22,0.0059,12.5259,13.2092,-1.3257
2014-04-23,0.0074,12.5461,13.1182,-1.3426
2014-04-24,0.0116,12.8955,13.4345,-1.2414
2014-04-25,0.0059,12.5297,13.1859,-1.3090
2014-04-28,0.0166,13.1891,13.9725,-1.0645
2014-04-29,0.0076,13.3123,13.8557,-1.0942
2014-04-30,0.0111,13.7210,14.0848,-1.0188
2014-05-01,0.0101,14.1085,14.2009,-0.9780
2014-05-02,0.0054,14.1962,13.8591,-1.0787
2014-05-05,0.0066,14.2680,13.6529,-1.1362
2014-05-06,0.0090,14.3172,13.6867,-1.1183
2014-05-07,0.0110,14.3285,13.9124,-1.0403
2014-05-08,0.0096,14.3106,13.9911,-1.0088
2014-05-09,0.0071,14.3271,13.8276,-1.0536
2014-05-12,0.0050,14.0443,13.4700,-1.1600
2014-05-13,0.0042,13.7791,13.0613,-1.2816
2014-05-14,0.0066,13.7662,12.9024,-1.3231
2014-05-15,0.0081,13.3353,12.9037,-1.3155
2014-05-16,0.0111,13.4636,13.1889,-1.2195
2014-05-19,0.0094,13.4251,13.2975,-1.1798
2014-05-20,0.0066,13.2814,13.1320,-1.2312
2014-05-21,0.0048,13.1971,12.8007,-1.3391
2014-05-22,0.0067,13.1440,12.6673,-1.3824
2014-05-23,0.0065,12.7609,12.5280,-1.4281
2014-05-27,0.0064,12.7996,12.3825,-1.4733
2014-05-28,0.0065,12.0407,12.2611,-1.5093
2014-05-29,0.0070,11.9953,12.1898,-1.5272
2014-05-30,0.0162,12.3820,13.0062,-1.2372
2014-06-02,0.0128,12.5903,13.4493,-1.0763
2014-06-03,0.0076,12.7591,13.3654,-1.1009
2014-06-04,0.0108,13.0811,13.5944,-1.0138
2014-06-05,0.0073,12.9572,13.4756,-1.0503
2014-06-06,0.0061,12.5902,13.2516,-1.1259
2014-06-09,0.0148,12.9836,13.8656,-0.8981
2014-06-10,0.0106,13.2513,14.0470,-0.8273
2014-06-11,0.0095,13.5968,14.1115,-0.7992
2014-06-12,0.0122,14.2011,14.4258,-0.6766
2014-06-13,0.0103,14.4835,14.5408,-0.6279
2014-06-16,0.0088,14.5349,14.5086,-0.6347
2014-06-17,0.0067,14.2023,14.2784,-0.7180
2014-06-18,0.0072,14.0333,14.1087,-0.7781
2014-06-19,0.0068,14.0454,13.9098,-0.8496
2014-06-20,0.0110,14.5143,14.1226,-0.7601
2014-06-23,0.0072,14.5530,13.9587,-0.8197
2014-06-24,0.0116,14.9379,14.2269,-0.7077
2014-06-25,0.0082,15.0743,14.1513,-0.7335
2014-06-26,0.0091,15.2670,14.1665,-0.7226
2014-06-27,0.0053,15.1422,13.8238,-0.8594
2014-06-30,0.0112,14.7580,14.0580,-0.7581
2014-07-01,0.0071,14.3238,13.8909,-0.8258
2014-07-02,0.0069,14.2684,13.7106,-0.9015
2014-07-03,0.0064,13.9312,13.4941,-0.9938
2014-07-07,0.0074,13.9364,13.3879,-1.0390
2014-07-08,0.0205,15.0226,14.5378,-0.5216
2014-07-09,0.0088,14.5709,14.5054,-0.5319
2014-07-10,0.0126,14.7216,14.8382,-0.3716
2014-07-11,0.0076,14.5746,14.6701,-0.4448
2014-07-14,0.0083,14.2784,14.5776,-0.4835
2014-07-15,0.0094,14.2103,14.5977,-0.4679
2014-07-16,0.0101,14.3036,14.6797,-0.4210
2014-07-17,0.0159,14.9953,15.3108,-0.0964
2014-07-18,0.0118,15.3418,15.5158,0.0158
2014-07-21,0.0067,15.3309,15.2187,-0.1283
2014-07-22,0.0058,14.9347,14.8537,-0.3100
2014-07-23,0.0162,15.6197,15.5091,0.0360
2014-07-24,0.0066,15.2388,15.2043,-0.1159
2014-07-25,0.0070,15.1488,14.9566,-0.2395
2014-07-28,0.0095,15.1803,14.9632,-0.2303
2014-07-29,0.0061,15.2363,14.6432,-0.3938
2014-07-30,0.0072,14.9355,14.4492,-0.4909
2014-07-31,0.0119,15.2952,14.7120,-0.3448
2014-08-01,0.0107,15.5866,14.8496,-0.2660
2014-08-04,0.0091,15.7927,14.8244,-0.2748
2014-08-05,0.0097,15.9675,14.8586,-0.2517
2014-08-06,0.0056,14.8375,14.4965,-0.4415
2014-08-07,0.0134,15.1873,14.9074,-0.2146
2014-08-08,0.0111,15.0746,15.0740,-0.1202
2014-08-11,0.0079,15.0989,14.9224,-0.1985
2014-08-12,0.0093,15.1782,14.9147,-0.1985
2014-08-13,0.0053,14.8682,14.5239,-0.4049
2014-08-14,0.0055,14.5235,14.1760,-0.5901
2014-08-15,0.0096,14.0515,14.2426,-0.5478
2014-08-18,0.0090,13.8420,14.2478,-0.5390
2014-08-19,0.0066,13.8404,14.0247,-0.6600
2014-08-20,0.0080,14.0085,13.9432,-0.7011
2014-08-21,0.0058,13.2223,13.6626,-0.8571
2014-08-22,0.0063,13.2053,13.4471,-0.9760
2014-08-25,0.0060,13.1310,13.2113,-1.1057
2014-08-26,0.0031,12.6453,12.7107,-1.3889
2014-08-27,0.0111,13.0256,13.0050,-1.2110
2014-08-28,0.0074,13.0434,12.9316,-1.2492
2014-08-29,0.0043,12.4723,12.5660,-1.4586
2014-09-02,0.0068,12.1793,12.4631,-1.5098
2014-09-03,0.0198,12.9918,13.6049,-0.8221
2014-09-04,0.0158,13.4516,14.2916,-0.4015
2014-09-05,0.0077,13.6098,14.1628,-0.4735
2014-09-08,0.0068,13.1093,13.9631,-0.5898
2014-09-09,0.0488,15.9564,17.7737,1.7582
2014-09-10,0.0148,16.4770,18.1161,1.9758
2014-09-11,0.0112,16.6157,18.0916,1.9697
2014-09-12,0.0072,16.7609,17.6931,1.7364
2014-09-15,0.0085,16.9891,17.4426,1.5921
2014-09-16,0.0154,17.4257,17.8634,1.8723
2014-09-17,0.0082,17.3662,17.5763,1.7147
2014-09-18,0.0054,17.2739,17.0372,1.3906
2014-09-19,0.0100,17.4274,16.9683,1.3644
2014-09-22,0.0099,17.7340,16.8926,1.3346
2014-09-23,0.0111,18.0913,16.9335,1.3918
2014-09-24,0.0112,18.4818,16.9804,1.4491
2014-09-25,0.0134,19.2656,17.2412,1.6454
2014-09-26,0.0093,19.1307,17.0938,1.5575
2014-09-29,0.0091,19.2540,16.9305,1.4525
2014-09-30,0.0071,19.4621,16.5871,1.2233
2014-10-01,0.0111,19.7812,16.6450,1.2714
2014-10-02,0.0150,19.4188,17.0793,1.5797
2014-10-03,0.0082,18.8480,16.8382,1.4204
2014-10-06,0.0084,18.9082,16.6326,1.2837
2014-10-07,0.0089,19.0665,16.4841,1.1870
2014-10-08,0.0153,16.5308,16.9485,1.5210
2014-10-09,0.0119,16.3131,17.0661,1.6107
2014-10-10,0.0121,16.3838,17.1937,1.7025
2014-10-13,0.0101,16.6048,17.1276,1.6560
2014-10-14,0.0093,16.6666,16.9887,1.5568
2014-10-15,0.0288,17.6765,18.7092,2.7499
2014-10-16,0.0163,18.2842,19.1371,2.9954
2014-10-17,0.0158,19.0680,19.4920,3.1686
2014-10-20,0.0085,18.9550,19.1335,2.8653
2014-10-21,0.0116,19.0878,19.0951,2.7864
2014-10-22,0.0103,19.0288,18.9296,2.6458
2014-10-23,0.0085,18.8297,18.6059,2.4066
2014-10-24,0.0065,18.3025,18.1048,2.0656
2014-10-27,0.0050,17.9778,17.4964,1.6654
2014-10-28,0.0049,17.6656,16.9157,1.2901
2014-10-29,0.0053,17.5363,16.4101,0.9743
2014-10-30,0.0096,17.4273,16.3414,0.9393
2014-10-31,0.0055,16.7022,15.8803,0.6486
2014-11-03,0.0132,17.0792,16.1862,0.8551
2014-11-04,0.0107,17.2478,16.2321,0.8912
2014-11-05,0.0075,17.1395,15.9712,0.7250
2014-11-06,0.0064,16.4727,15.6262,0.5025
2014-11-07,0.0048,15.9331,15.1432,0.1893
2014-11-10,0.0041,15.3323,14.6291,-0.1458
2014-11-11,0.0066,15.0685,14.3846,-0.3029
2014-11-12,0.0079,14.9636,14.2781,-0.3687
2014-11-13,0.0102,13.5574,14.3894,-0.2900
2014-11-14,0.0178,13.6747,15.2243,0.2706
2014-11-17,0.0244,14.3236,16.6316,1.2069
2014-11-18,0.0074,14.2365,16.3350,1.0052
2014-11-19,0.0112,14.2030,16.4222,1.0582
2014-11-20,0.0097,14.1574,16.3596,1.0109
2014-11-21,0.0075,14.0806,16.0933,0.8301
2014-11-24,0.0089,14.2623,15.9720,0.7452
2014-11-25,0.0113,14.7397,16.0931,0.8197
2014-11-26,0.0052,14.7568,15.6182,0.5024
2014-11-28,0.0078,14.9454,15.4281,0.3749
2014-12-01,0.0448,17.6021,18.7656,2.5389
2014-12-02,0.0175,18.5141,19.3082,2.8377
2014-12-03,0.0075,18.0831,18.8655,2.5120
2014-12-04,0.0115,18.1468,18.8309,2.4516
2014-12-05,0.0070,18.1129,18.3713,2.1364
2014-12-08,0.0165,18.8721,18.8388,2.3896
2014-12-09,0.0225,20.2111,19.8503,2.9461
2014-12-10,0.0157,21.0814,20.1504,3.0557
2014-12-11,0.0150,21.7157,20.3738,3.1135
2014-12-12,0.0140,22.1760,20.4879,3.1051
2014-12-15,0.0311,23.7550,22.2162,3.9431
2014-12-16,0.0254,24.3266,23.3016,4.3484
2014-12-17,0.0147,23.5952,23.3027,4.1774
2014-12-18,0.0118,23.9336,23.0323,3.8990
